Location,Treatment,Treatment_Value,Age,Gender/Race,Outcome,Outcome_Value
NA,Vegetables,60.7407236242508,5064,FEMALE,Depression,66.81479598667589
NA,Vegetables,35.40691188665205,65PLUS,HIS,Depression,38.947603075317254
NA,Vegetables,37.30660816698447,AGE_OVERALL,OVERALL,Depression,41.03726898368292
NA,Vegetables,56.55505098771792,AGE_OVERALL,HIS,Depression,62.21055608648972
NA,Vegetables,40.98464137661157,AGE_OVERALL,FEMALE,Depression,45.08310551427273
NA,Vegetables,61.997196954537785,5064,WHT,Depression,68.19691664999156
NA,Vegetables,64.2791866461136,AGE_OVERALL,OVERALL,Depression,70.70710531072497
NA,Vegetables,39.95681796431008,AGE_OVERALL,OVERALL,Depression,43.9524997607411
NA,Vegetables,37.73267446709521,AGE_OVERALL,OVERALL,Depression,41.50594191380473
NA,Vegetables,77.73622642937278,5064,ASN,Depression,85.50984907231006
NA,Vegetables,49.698651810764346,5064,MALE,Depression,54.66851699184078
NA,Vegetables,62.089966358008496,AGE_OVERALL,MALE,Depression,68.29896299380935
NA,Vegetables,35.571174693867285,5064,OVERALL,Depression,39.12829216325402
NA,Vegetables,65.82179132007973,65PLUS,NAA,Depression,72.4039704520877
NA,Vegetables,39.95573938268319,5064,FEMALE,Depression,43.95131332095151
NA,Vegetables,64.80054658601078,65PLUS,NAA,Depression,71.28060124461187
NA,Vegetables,49.69476729560812,5064,HIS,Depression,54.66424402516894
NA,Vegetables,57.108699236353985,65PLUS,HIS,Depression,62.81956915998939
NA,Vegetables,66.30162571376246,5064,BLK,Depression,72.93178828513871
NA,Vegetables,53.853543566076375,65PLUS,OVERALL,Depression,59.23889792268402
NA,Vegetables,52.526614902847804,AGE_OVERALL,ASN,Depression,57.77927639313259
NA,Vegetables,56.20220337834698,AGE_OVERALL,MALE,Depression,61.82242371618168
NA,Vegetables,54.02410228636893,5064,WHT,Depression,59.426512515005825
NA,Vegetables,47.17751849714898,AGE_OVERALL,WHT,Depression,51.89527034686388
NA,Vegetables,48.74002839015336,AGE_OVERALL,FEMALE,Depression,53.6140312291687
NA,Vegetables,45.11736231658639,AGE_OVERALL,MALE,Depression,49.62909854824503
NA,Vegetables,60.98262453421203,65PLUS,MALE,Depression,67.08088698763324
NA,Vegetables,55.32441614928092,65PLUS,FEMALE,Depression,60.85685776420902
NA,Vegetables,54.75724596220142,65PLUS,MALE,Depression,60.23297055842156
NA,Vegetables,47.324408664572545,65PLUS,HIS,Depression,52.056849531029805
NA,Vegetables,39.96871567856697,AGE_OVERALL,NAA,Depression,43.965587246423674
NA,Vegetables,47.849599073934534,65PLUS,BLK,Depression,52.63455898132799
NA,Vegetables,31.527848309265238,5064,MALE,Depression,34.680633140191766
NA,Vegetables,50.788592147768725,5064,FEMALE,Depression,55.8674513625456
NA,Vegetables,77.21404734536797,65PLUS,NAA,Depression,84.93545207990478
NA,Vegetables,37.86868041706801,65PLUS,ASN,Depression,41.65554845877482
NA,Vegetables,37.58207522303272,AGE_OVERALL,HIS,Depression,41.34028274533599
NA,Vegetables,49.65879225053886,65PLUS,HIS,Depression,54.62467147559275
NA,Vegetables,33.13359036152234,5064,FEMALE,Depression,36.44694939767457
NA,Vegetables,56.28512459271712,65PLUS,HIS,Depression,61.913637051988836
NA,Vegetables,50.680001002916796,AGE_OVERALL,HIS,Depression,55.74800110320848
NA,Vegetables,61.32834103541352,AGE_OVERALL,MALE,Depression,67.46117513895489
NA,Vegetables,60.6219182754111,5064,NAA,Depression,66.68411010295222
NA,Vegetables,31.986302119186625,5064,WHT,Depression,35.18493233110529
NA,Vegetables,51.59091710486436,5064,FEMALE,Depression,56.7500088153508
NA,Vegetables,55.309915292774974,65PLUS,HIS,Depression,60.840906822052474
NA,Vegetables,41.61819100918669,5064,WHT,Depression,45.78001011010536
NA,Vegetables,49.67564772626427,AGE_OVERALL,HIS,Depression,54.643212498890705
NA,Vegetables,51.637621210203015,AGE_OVERALL,BLK,Depression,56.80138333122332
NA,Vegetables,42.506598961732614,AGE_OVERALL,OVERALL,Depression,46.75725885790588
NA,Vegetables,40.083492452104196,AGE_OVERALL,HIS,Depression,44.09184169731462
NA,Vegetables,64.71551595895862,65PLUS,NAA,Depression,71.1870675548545
NA,Vegetables,24.924685441728258,65PLUS,NAA,Depression,27.417153985901084
NA,Vegetables,38.165199087028185,5064,NAA,Depression,41.98171899573101
NA,Vegetables,64.44640670256692,65PLUS,MALE,Depression,70.89104737282362
NA,Vegetables,62.77569629006736,65PLUS,ASN,Depression,69.0532659190741
NA,Vegetables,38.676779476353545,5064,HIS,Depression,42.5444574239889
NA,Vegetables,45.50695061189877,65PLUS,HIS,Depression,50.05764567308866
NA,Vegetables,52.97262932568672,5064,NAA,Depression,58.269892258255396
NA,Vegetables,48.227598165681556,AGE_OVERALL,WHT,Depression,53.050357982249714
NA,Vegetables,31.032337852749365,5064,HIS,Depression,34.1355716380243
NA,Vegetables,45.67479677315498,65PLUS,NAA,Depression,50.242276450470484
NA,Vegetables,38.57602133411254,AGE_OVERALL,NAA,Depression,42.433623467523795
NA,Vegetables,59.697431644162705,65PLUS,OVERALL,Depression,65.66717480857898
NA,Vegetables,41.68082621371913,5064,FEMALE,Depression,45.848908835091045
NA,Vegetables,41.842363728156855,5064,ASN,Depression,46.026600100972544
NA,Vegetables,62.0750463936667,5064,OVERALL,Depression,68.28255103303339
NA,Vegetables,55.69863364082206,65PLUS,WHT,Depression,61.26849700490427
NA,Vegetables,52.04259511227401,65PLUS,MALE,Depression,57.24685462350141
NA,Vegetables,62.79684953053451,65PLUS,WHT,Depression,69.07653448358796
NA,Vegetables,60.79251579983255,5064,OVERALL,Depression,66.87176737981581
NA,Vegetables,49.578060767954526,AGE_OVERALL,ASN,Depression,54.53586684474998
NA,Vegetables,45.614050621874554,AGE_OVERALL,HIS,Depression,50.175455684062015
NA,Vegetables,36.71460215613494,5064,WHT,Depression,40.38606237174844
NA,Vegetables,48.88058857167611,5064,FEMALE,Depression,53.76864742884372
NA,Vegetables,36.20192381641259,AGE_OVERALL,MALE,Depression,39.82211619805385
NA,Vegetables,42.70213846353462,5064,ASN,Depression,46.97235230988808
NA,Vegetables,51.23200303528654,65PLUS,FEMALE,Depression,56.355203338815194
NA,Vegetables,36.94345277473545,AGE_OVERALL,WHT,Depression,40.63779805220899
NA,Vegetables,41.10346755365647,65PLUS,BLK,Depression,45.213814309022126
NA,Vegetables,56.95322498683206,AGE_OVERALL,BLK,Depression,62.64854748551527
NA,Vegetables,36.948051465453794,AGE_OVERALL,MALE,Depression,40.64285661199918
NA,Vegetables,47.44977079024533,AGE_OVERALL,ASN,Depression,52.19474786926987
NA,Vegetables,49.048281989313736,65PLUS,FEMALE,Depression,53.95311018824511
NA,Vegetables,59.29966117738254,5064,HIS,Depression,65.22962729512079
NA,Vegetables,36.22049384087668,5064,HIS,Depression,39.84254322496435
NA,Vegetables,62.6101999523654,5064,OVERALL,Depression,68.87121994760194
NA,Vegetables,56.25910402198681,5064,BLK,Depression,61.88501442418549
NA,Vegetables,59.79121153497227,AGE_OVERALL,MALE,Depression,65.77033268846951
NA,Vegetables,49.9975495189578,5064,BLK,Depression,54.99730447085358
NA,Vegetables,45.83345980896181,65PLUS,BLK,Depression,50.416805789857996
NA,Vegetables,55.39577373340056,5064,ASN,Depression,60.93535110674062
NA,Vegetables,38.230912596812956,65PLUS,OVERALL,Depression,42.054003856494255
NA,Vegetables,46.37014806167388,5064,ASN,Depression,51.007162867841274
NA,Vegetables,42.95550937640108,5064,OVERALL,Depression,47.2510603140412
NA,Vegetables,60.58217065915858,AGE_OVERALL,NAA,Depression,66.64038772507445
NA,Vegetables,52.20176878936492,65PLUS,NAA,Depression,57.42194566830142
NA,Vegetables,57.308205602662476,65PLUS,OVERALL,Depression,63.03902616292873
NA,Vegetables,54.38433791931363,AGE_OVERALL,MALE,Depression,59.822771711245
NA,Vegetables,49.06319475090971,5064,ASN,Depression,53.96951422600068
NA,Vegetables,46.88350314211017,5064,WHT,Depression,51.57185345632119
NA,Vegetables,57.98745849459573,65PLUS,HIS,Depression,63.78620434405531
NA,Vegetables,53.09757215545247,65PLUS,FEMALE,Depression,58.40732937099772
NA,Vegetables,49.24431130081588,AGE_OVERALL,FEMALE,Depression,54.168742430897474
NA,Vegetables,28.28247871257296,AGE_OVERALL,OVERALL,Depression,31.11072658383026
NA,Vegetables,72.67353037412647,AGE_OVERALL,MALE,Depression,79.94088341153912
NA,Vegetables,51.331270509278546,AGE_OVERALL,ASN,Depression,56.46439756020641
NA,Vegetables,70.81493476032188,AGE_OVERALL,NAA,Depression,77.89642823635407
NA,Vegetables,50.102936985620886,5064,WHT,Depression,55.11323068418298
NA,Vegetables,28.659069253338348,AGE_OVERALL,FEMALE,Depression,31.524976178672187
NA,Vegetables,49.5038258937772,65PLUS,NAA,Depression,54.45420848315492
NA,Vegetables,45.38884122423858,AGE_OVERALL,BLK,Depression,49.92772534666244
NA,Vegetables,33.257314772618166,5064,MALE,Depression,36.583046249879985
NA,Vegetables,48.10669792368268,AGE_OVERALL,OVERALL,Depression,52.917367716050954
NA,Vegetables,60.39059461410665,65PLUS,WHT,Depression,66.42965407551732
NA,Vegetables,44.514148322113485,65PLUS,HIS,Depression,48.96556315432484
NA,Vegetables,36.651848576876546,5064,ASN,Depression,40.3170334345642
NA,Vegetables,44.60420503385359,AGE_OVERALL,BLK,Depression,49.06462553723895
NA,Vegetables,62.29945385886532,5064,MALE,Depression,68.52939924475186
NA,Vegetables,49.42176759683999,65PLUS,WHT,Depression,54.363944356523994
NA,Vegetables,58.40573067438591,65PLUS,NAA,Depression,64.2463037418245
NA,Vegetables,45.273014772789736,5064,HIS,Depression,49.80031625006871
NA,Vegetables,45.200350971234144,5064,HIS,Depression,49.72038606835756
NA,Vegetables,38.764258726886425,5064,WHT,Depression,42.64068459957507
NA,Vegetables,31.85433236942878,5064,FEMALE,Depression,35.03976560637166
NA,Vegetables,45.14082671786001,5064,ASN,Depression,49.654909389646015
NA,Vegetables,57.211760189842956,5064,BLK,Depression,62.93293620882726
NA,Vegetables,47.18324518247934,5064,OVERALL,Depression,51.90156970072728
NA,Vegetables,55.19979674682321,5064,HIS,Depression,60.719776421505536
NA,Vegetables,68.72037302120108,65PLUS,HIS,Depression,75.5924103233212
NA,Vegetables,33.793298505915885,65PLUS,NAA,Depression,37.172628356507474
NA,Vegetables,39.1950760958197,65PLUS,HIS,Depression,43.11458370540167
NA,Vegetables,46.614592623000696,AGE_OVERALL,BLK,Depression,51.27605188530077
NA,Vegetables,61.52648310365908,5064,WHT,Depression,67.679131414025
NA,Vegetables,37.32525609622975,65PLUS,ASN,Depression,41.057781705852726
NA,Vegetables,65.49228543489542,5064,HIS,Depression,72.04151397838497
NA,Vegetables,41.58403178791064,5064,OVERALL,Depression,45.74243496670171
NA,Vegetables,52.12551817681731,AGE_OVERALL,BLK,Depression,57.338069994499044
NA,Vegetables,49.76352163952082,5064,OVERALL,Depression,54.7398738034729
NA,Vegetables,54.479343704780874,5064,WHT,Depression,59.92727807525897
NA,Vegetables,54.51578533475437,65PLUS,HIS,Depression,59.96736386822981
NA,Vegetables,30.01885788126698,65PLUS,NAA,Depression,33.02074366939368
NA,Vegetables,39.63676618909879,AGE_OVERALL,FEMALE,Depression,43.60044280800867
NA,Vegetables,40.94804125694243,65PLUS,HIS,Depression,45.04284538263668
NA,Vegetables,49.564734533287655,AGE_OVERALL,HIS,Depression,54.521207986616425
NA,Vegetables,63.06325622127507,AGE_OVERALL,WHT,Depression,69.36958184340259
NA,Vegetables,62.147920081856064,5064,FEMALE,Depression,68.36271209004168
NA,Vegetables,70.71848710171648,5064,FEMALE,Depression,77.79033581188813
NA,Vegetables,37.346615061771686,5064,ASN,Depression,41.081276567948855
NA,Vegetables,52.93086417517622,AGE_OVERALL,NAA,Depression,58.223950592693846
NA,Vegetables,61.1677771252786,5064,FEMALE,Depression,67.28455483780647
NA,Vegetables,43.751474218764784,65PLUS,WHT,Depression,48.12662164064127
NA,Vegetables,54.45876030977312,AGE_OVERALL,OVERALL,Depression,59.904636340750436
NA,Vegetables,59.308719808369524,AGE_OVERALL,ASN,Depression,65.23959178920649
NA,Vegetables,53.042563265797725,5064,OVERALL,Depression,58.3468195923775
NA,Vegetables,45.57102451478803,AGE_OVERALL,WHT,Depression,50.128126966266834
NA,Vegetables,43.02481453744231,AGE_OVERALL,WHT,Depression,47.327295991186546
NA,Vegetables,58.38028558994611,5064,ASN,Depression,64.21831414894073
NA,Vegetables,36.98627291112294,AGE_OVERALL,BLK,Depression,40.684900202235234
NA,Vegetables,74.4479479097565,65PLUS,NAA,Depression,81.89274270073214
NA,Vegetables,53.987860981111616,5064,HIS,Depression,59.38664707922278
NA,Vegetables,48.96604369712315,AGE_OVERALL,WHT,Depression,53.86264806683547
NA,Vegetables,49.94621804894227,65PLUS,NAA,Depression,54.9408398538365
NA,Vegetables,58.686285406019394,5064,FEMALE,Depression,64.55491394662134
NA,Vegetables,86.6714684121996,5064,HIS,Depression,95.33861525341958
NA,Vegetables,70.39446169975062,AGE_OVERALL,FEMALE,Depression,77.43390786972569
NA,Vegetables,45.13525509262452,65PLUS,ASN,Depression,49.648780601886976
NA,Vegetables,70.75071542414797,5064,OVERALL,Depression,77.82578696656277
NA,Vegetables,69.82678839473581,5064,HIS,Depression,76.80946723420941
NA,Vegetables,40.190434277402645,65PLUS,FEMALE,Depression,44.209477705142916
NA,Vegetables,58.43792276460194,65PLUS,ASN,Depression,64.28171504106214
NA,Vegetables,46.816165059187234,AGE_OVERALL,HIS,Depression,51.49778156510596
NA,Vegetables,58.40622446435081,65PLUS,HIS,Depression,64.24684691078589
NA,Vegetables,60.708059841572386,65PLUS,BLK,Depression,66.77886582572962
NA,Vegetables,65.42735140594961,65PLUS,OVERALL,Depression,71.97008654654458
NA,Vegetables,60.60908266061894,AGE_OVERALL,OVERALL,Depression,66.66999092668084
NA,Vegetables,53.78357296137736,AGE_OVERALL,FEMALE,Depression,59.1619302575151
NA,Vegetables,54.86682463071427,65PLUS,ASN,Depression,60.3535070937857
NA,Vegetables,56.97853529702509,5064,MALE,Depression,62.6763888267276
NA,Vegetables,49.31744655921412,65PLUS,MALE,Depression,54.24919121513553
NA,Vegetables,41.13633382511236,65PLUS,FEMALE,Depression,45.2499672076236
NA,Vegetables,42.90402220503506,5064,NAA,Depression,47.19442442553857
NA,Vegetables,55.62841261751187,5064,WHT,Depression,61.19125387926306
NA,Vegetables,41.85831102859767,AGE_OVERALL,NAA,Depression,46.04414213145744
NA,Vegetables,42.09826976802324,5064,WHT,Depression,46.30809674482557
NA,Vegetables,46.36087754561238,65PLUS,ASN,Depression,50.99696530017363
NA,Vegetables,65.61871596780551,AGE_OVERALL,BLK,Depression,72.18058756458608
NA,Vegetables,40.89886151778343,65PLUS,WHT,Depression,44.988747669561775
NA,Vegetables,55.113701134391725,5064,HIS,Depression,60.6250712478309
NA,Vegetables,44.78156538499714,65PLUS,MALE,Depression,49.259721923496855
NA,Vegetables,50.50182495461721,AGE_OVERALL,OVERALL,Depression,55.55200745007894
NA,Vegetables,67.00486860274687,65PLUS,FEMALE,Depression,73.70535546302156
NA,Vegetables,59.107245877338976,AGE_OVERALL,MALE,Depression,65.01797046507288
NA,Vegetables,58.192089486281226,AGE_OVERALL,BLK,Depression,64.01129843490935
NA,Vegetables,35.68328117964013,5064,WHT,Depression,39.25160929760415
NA,Vegetables,54.16926291872356,65PLUS,OVERALL,Depression,59.58618921059592
NA,Vegetables,48.18602760442735,AGE_OVERALL,HIS,Depression,53.00463036487009
NA,Vegetables,33.25721638677821,65PLUS,FEMALE,Depression,36.58293802545604
NA,Vegetables,48.205484472219105,5064,OVERALL,Depression,53.02603291944102
NA,Vegetables,51.383169854028985,AGE_OVERALL,OVERALL,Depression,56.52148683943189
NA,Vegetables,34.382438401646716,AGE_OVERALL,HIS,Depression,37.82068224181139
NA,Vegetables,59.67168917591066,5064,FEMALE,Depression,65.63885809350172
NA,Vegetables,49.98892788633309,AGE_OVERALL,ASN,Depression,54.9878206749664
NA,Vegetables,53.94299907239294,5064,HIS,Depression,59.33729897963224
NA,Vegetables,37.37716722296138,65PLUS,NAA,Depression,41.114883945257525
NA,Vegetables,71.12463327066608,65PLUS,ASN,Depression,78.2370965977327
NA,Vegetables,57.94213729911306,65PLUS,MALE,Depression,63.73635102902437
NA,Vegetables,50.41732192479378,5064,ASN,Depression,55.45905411727316
NA,Vegetables,49.7379070956112,AGE_OVERALL,WHT,Depression,54.71169780517232
NA,Vegetables,62.658593374442944,5064,HIS,Depression,68.92445271188724
NA,Vegetables,39.91517719976451,5064,HIS,Depression,43.906694919740964
NA,Vegetables,46.76410333347399,5064,HIS,Depression,51.440513666821396
NA,Vegetables,55.70536309110301,AGE_OVERALL,ASN,Depression,61.27589940021331
NA,Vegetables,67.37034571125515,AGE_OVERALL,NAA,Depression,74.10738028238067
NA,Vegetables,40.15449591018797,5064,OVERALL,Depression,44.16994550120677
NA,Vegetables,51.37709679161487,AGE_OVERALL,BLK,Depression,56.51480647077636
NA,Vegetables,50.431613464598875,AGE_OVERALL,OVERALL,Depression,55.474774811058765
NA,Vegetables,51.908757972858524,65PLUS,MALE,Depression,57.09963377014438
NA,Vegetables,54.20616543128044,AGE_OVERALL,ASN,Depression,59.62678197440849
NA,Vegetables,56.88275926409345,5064,NAA,Depression,62.571035190502805
NA,Vegetables,72.46538105483577,5064,WHT,Depression,79.71191916031935
NA,Vegetables,45.942410940139894,5064,HIS,Depression,50.53665203415389
NA,Vegetables,50.324226560625284,5064,FEMALE,Depression,55.35664921668782
NA,Vegetables,52.68919127797868,65PLUS,MALE,Depression,57.95811040577655
NA,Vegetables,61.31641213375679,65PLUS,NAA,Depression,67.44805334713247
NA,Vegetables,43.58388339185132,5064,OVERALL,Depression,47.942271731036456
NA,Vegetables,35.76307523514082,65PLUS,MALE,Depression,39.3393827586549
NA,Vegetables,47.37023246813387,5064,BLK,Depression,52.107255714947264
NA,Vegetables,46.267035657403135,65PLUS,MALE,Depression,50.89373922314345
NA,Vegetables,40.348802877375135,5064,WHT,Depression,44.38368316511265
NA,Vegetables,57.07662751688028,65PLUS,FEMALE,Depression,62.78429026856831
NA,Vegetables,57.54365940985957,5064,FEMALE,Depression,63.298025350845535
NA,Vegetables,42.2579832710322,5064,OVERALL,Depression,46.48378159813543
NA,Vegetables,35.29543386500691,5064,HIS,Depression,38.824977251507605
NA,Vegetables,46.82424818471968,5064,OVERALL,Depression,51.50667300319165
NA,Vegetables,53.981904000973955,AGE_OVERALL,NAA,Depression,59.380094401071354
NA,Vegetables,35.01052200133745,65PLUS,BLK,Depression,38.5115742014712
NA,Vegetables,44.393290806440945,AGE_OVERALL,NAA,Depression,48.832619887085045
NA,Vegetables,53.50732109718782,AGE_OVERALL,NAA,Depression,58.858053206906604
NA,Vegetables,50.45547574518457,65PLUS,BLK,Depression,55.50102331970303
NA,Vegetables,54.70587332074751,5064,FEMALE,Depression,60.176460652822264
NA,Vegetables,68.67872087018705,5064,WHT,Depression,75.54659295720576
NA,Vegetables,58.62443394780502,65PLUS,HIS,Depression,64.48687734258553
NA,Vegetables,55.38082552001355,5064,HIS,Depression,60.918908072014915
NA,Vegetables,41.73318136180717,5064,OVERALL,Depression,45.90649949798789
NA,Vegetables,53.307452230861465,AGE_OVERALL,ASN,Depression,58.63819745394762
NA,Vegetables,53.845122077006074,5064,ASN,Depression,59.229634284706684
NA,Vegetables,31.954312754587683,AGE_OVERALL,WHT,Depression,35.149744030046456
NA,Vegetables,47.506707483529574,65PLUS,NAA,Depression,52.257378231882534
NA,Vegetables,63.58655492206417,5064,NAA,Depression,69.94521041427059
NA,Vegetables,44.14730915895225,65PLUS,HIS,Depression,48.562040074847474
NA,Vegetables,46.66795639880837,AGE_OVERALL,HIS,Depression,51.33475203868921
NA,Vegetables,56.56901194768864,65PLUS,FEMALE,Depression,62.22591314245751
NA,Vegetables,36.46847531735084,5064,BLK,Depression,40.11532284908592
NA,Vegetables,40.29002428841534,65PLUS,NAA,Depression,44.319026717256875
NA,Vegetables,29.31060494152614,AGE_OVERALL,BLK,Depression,32.241665435678755
NA,Vegetables,45.57264544886239,5064,HIS,Depression,50.12990999374863
NA,Vegetables,53.310227813404225,AGE_OVERALL,ASN,Depression,58.641250594744655
